mes,termino,impact_score
2025-07,jeans,16.404119982655924
2025-07,lace,4.361727836017593
2025-07,leather,28.42322946867913
2025-07,linen,14.70823996531185
2025-07,loafers,4.361727836017593
2025-07,magenta,3.0
2025-07,maxi dress,22.326835314058172
2025-07,mesh,1.3010299956639813
2025-07,mini skirt,4.104119982655925
2025-07,minimalist,3.1760912590556813
2025-07,navy,2.446128035678238
2025-07,pants,17.904119982655924
2025-07,plaid,2.0
2025-07,preppy,5.446128035678238
2025-07,red,30.40720996964787
2025-07,sandals,12.550824945089012
2025-07,satin,2.9030899869919438
2025-07,shirt,20.70823996531185
2025-07,silk,1.9030899869919435
2025-07,silver,1.3010299956639813
2025-07,skirt,9.504119982655926
2025-07,slip dress,5.461727836017593
2025-07,sneakers,2.6413926851582255
2025-07,streetwear,12.74551266781415
2025-07,sunglasses,2.361727836017593
2025-07,sweater,1.9
2025-07,t-shirt,5.204119982655925
2025-07,trench coat,2.855272505103306
2025-07,turquoise,1.0
2025-07,velvet,1.0
2025-07,vintage,2.7760912590556814
2025-07,white,6.204119982655925
2025-08,animal print,4.204119982655925
2025-08,athleisure,75.0366936967722
2025-08,avant-garde,23.240425264884134
2025-08,beige,3.0211892990699383
2025-08,bermuda shorts,1.5
2025-08,black,17.970212632442067
2025-08,blazer,4.0
2025-08,blouse,59.4215825704802
2025-08,blue,9.197115081087267
2025-08,bodysuit,4.3
2025-08,bohemian,10.014442829214888
2025-08,bomber jacket,7.641392685158225
2025-08,boots,2.0
2025-08,brown,57.06384701893007
2025-08,burgundy,2.1760912590556813
2025-08,camel,2.0
2025-08,cardigan,0.3
2025-08,cargo pants,24.68181795004236
2025-08,casual,25.06893781403156
2025-08,coat,15.642378598139876
2025-08,cobalt blue,1.7781512503836436
2025-08,coquette,3.6020599913279625
2025-08,corduroy,3.321189299069938
2025-08,cotton,1.0
2025-08,crop top,2.1
2025-08,denim,23.470212632442067
2025-08,dress,122.5511573789518
2025-08,faux leather,3.3802112417116064
2025-08,floral,2.6127838567197355
2025-08,gray,20.940425264884134
2025-08,green,12.997966221566086
2025-08,handbag,2.3
2025-08,heels,11.137607270504631
2025-08,hoodie,30.510637897326202
2025-08,jacket,19.241392685158225
2025-08,jeans,49.40617997398389
2025-08,lace,12.214843848047698
2025-08,lavender,1.0
2025-08,leather,6.982271233039569
2025-08,linen,26.75693354075872
2025-08,loafers,6.017033339298781
2025-08,magenta,11.655162454859612
2025-08,maxi dress,27.911379055116992
2025-08,mesh,4.556302500767288
2025-08,mini skirt,15.385056480489764
2025-08,minimalist,11.856302500767288
2025-08,mint,6.334453751150931
2025-08,mohair,0.3
2025-08,navy,1.9020599913279626
2025-08,pants,37.28181795004236
2025-08,periwinkle,2.6020599913279625
2025-08,pink,7.0423785981398765
2025-08,plaid,5.334453751150931
2025-08,preppy,8.3
2025-08,quiet luxury,3.6020599913279625
2025-08,red,46.28330122870355
2025-08,sandals,18.22751238194403
2025-08,satin,16.10594649534969
2025-08,shirt,32.63606575282787
2025-08,silk,41.36173999020073
2025-08,silver,2.0
2025-08,skirt,37.32332547475487
2025-08,slip dress,6.803089986991944
2025-08,sneakers,34.6957613023492
2025-08,streetwear,80.39148842709446
2025-08,striped,4.078151250383644
2025-08,suede,2.0
2025-08,sweater,6.778151250383644
2025-08,t-shirt,12.011605317600292
2025-08,trench coat,3.3
2025-08,turquoise,5.390935107103379
2025-08,velvet,30.3
2025-08,vintage,15.088875115775416
2025-08,white,6.0
2025-08,y2k,10.270212632442068
2025-09,animal print,4.431363764158987
2025-09,athleisure,230.77463779431852
2025-09,avant-garde,164.0546883187092
2025-09,beige,16.846578184434826
2025-09,bermuda shorts,0.8999999999999999
2025-09,black,163.32104386288086
2025-09,blazer,3.122471989593555
2025-09,blouse,97.03086189072616
2025-09,blue,13.54509101132719
2025-09,bodysuit,21.036431547817823
2025-09,bohemian,6.897825632407441
2025-09,bomber jacket,51.94584603088036
2025-09,boots,5.638764005203222
2025-09,brown,10.480833729342876
2025-09,burgundy,23.69408722241058
2025-09,cargo pants,19.405657613025134
2025-09,casual,29.338394357450667
2025-09,coat,111.63579679512846
2025-09,coquette,3.7141176480171083
2025-09,corduroy,3.0725455056635944
2025-09,corset,3.2788725117875623
2025-09,cotton,2.3
2025-09,crop top,9.574104633266904
2025-09,denim,6.077121254719662
2025-09,dress,410.13367853548834
2025-09,faux leather,65.13759128258296
2025-09,floral,10.804462756587736
2025-09,gorpcore,4.214117648017108
2025-09,gray,15.843826195360094
2025-09,green,6.722471989593555
2025-09,grunge,1.2
2025-09,handbag,0.8999999999999999
2025-09,heels,76.01853737384347
2025-09,hoodie,23.628984999847976
2025-09,jacket,109.2221833266553
2025-09,jeans,2.1
2025-09,lace,88.46371342854884
2025-09,lavender,7.606829540213862
2025-09,leather,78.93350619180018
2025-09,linen,7.030295287362179
2025-09,magenta,9.1944022552679
2025-09,maxi dress,127.0956742180451
2025-09,mesh,5.814117648017108
2025-09,mini skirt,44.86808242578465
2025-09,minimalist,30.728512945464797
2025-09,mint,6.765707666381407
2025-09,navy,9.994107933883816
2025-09,olive,5.04494397918711
2025-09,pants,20.005657613025136
2025-09,periwinkle,4.496576622860459
2025-09,pink,31.61881396490427
2025-09,plaid,15.279156149342443
2025-09,polka dot,5.234073403221112
2025-09,preppy,33.44400159021712
2025-09,quiet luxury,1.2
2025-09,red,168.73049631871996
2025-09,sandals,1.0
2025-09,satin,15.893707465431639
2025-09,sequins,2.0387640052032223
2025-09,shirt,69.66626207383516
2025-09,silk,12.799999999999999
2025-09,silver,4.0
2025-09,skirt,101.46920754456167
2025-09,slip dress,23.438253172045002
2025-09,sneakers,5.3
2025-09,streetwear,165.47956812682185
2025-09,striped,1.0
2025-09,suede,6.679181246047625
2025-09,sunglasses,18.03809722490803
2025-09,sweater,40.90340449270908
2025-09,t-shirt,7.458806365464128
2025-09,trench coat,70.43460254064706
2025-09,velvet,11.47201714560941
2025-09,vintage,39.926539341025965
2025-09,white,48.547685351707635
2025-09,wool,1.7725455056635948
2025-09,y2k,11.830367038317723
2025-09,yellow,35.629512139731986
2025-10,athleisure,120.74681422856709
2025-10,avant-garde,118.80841149636997
2025-10,beige,1.7781512503836436
2025-10,bermuda shorts,1.7999999999999998
2025-10,black,52.890483529317635
2025-10,blazer,2.0
2025-10,blouse,110.97674733078225
2025-10,blue,2.0
2025-10,bodysuit,18.980069981028603
2025-10,bohemian,13.451584399244345
2025-10,bomber jacket,34.07463768917119
2025-10,boots,8.077528010406445
2025-10,brown,33.10976132202674
2025-10,burgundy,4.840417240844403
2025-10,cargo pants,21.351807091577257
2025-10,casual,30.609544475555413
2025-10,coat,56.12480917402621
2025-10,coquette,11.712506980107854
2025-10,corduroy,2.072545505663595
2025-10,corset,20.51988442333278
2025-10,cotton,16.810681345387156
2025-10,crop top,15.367686246998295
2025-10,denim,26.210613457041383
2025-10,dress,208.17631982919252
2025-10,faux leather,72.66264840368237
2025-10,floral,1.2
2025-10,gray,2.4913616938342726
2025-10,green,2.0
2025-10,grunge,7.550707285627771
2025-10,handbag,12.409003127611719
2025-10,heels,25.55917118691012
2025-10,jacket,86.30322679291959
2025-10,jeans,2.8000000000000003
2025-10,lace,14.279696704744188
2025-10,leather,107.4606736302493
2025-10,linen,11.366629663232754
2025-10,loafers,8.982723387668546
2025-10,magenta,3.2791812460476253
2025-10,maxi dress,67.84143550929988
2025-10,mesh,1.2
2025-10,mini skirt,21.196542941883823
2025-10,minimalist,15.905792696581258
2025-10,navy,25.026615858539977
2025-10,olive,0.3
2025-10,pants,21.351807091577257
2025-10,pink,18.105445752855232
2025-10,polka dot,3.5999999999999996
2025-10,preppy,33.37966113104962
2025-10,quiet luxury,15.50900312761172
2025-10,red,255.75936766979902
2025-10,sandals,5.982723387668545
2025-10,satin,8.89501749525715
2025-10,sequins,3.483707984390332
2025-10,shirt,73.32704117846998
2025-10,silk,22.045042152616357
2025-10,skirt,66.1139970657963
2025-10,slip dress,36.5096553966614
2025-10,sneakers,14.908626933457175
2025-10,streetwear,77.85307608623737
2025-10,striped,4.0
2025-10,suede,1.5612359947967775
2025-10,sunglasses,10.283707984390333
2025-10,sweater,30.419083037909385
2025-10,t-shirt,14.907371696858247
2025-10,trench coat,31.378326617639964
2025-10,velvet,23.149243649858597
2025-10,vintage,54.34089913900825
2025-10,white,56.98802471356569
2025-10,wool,3.69501749525715
2025-10,y2k,5.606517429522861
2025-10,yellow,3.2
2025-11,animal print,7.178879540474629
2025-11,athleisure,222.99998634181966
2025-11,avant-garde,156.20363569081223
2025-11,beige,5.933781500460372
2025-11,bermuda shorts,3.9496712221898704
2025-11,black,56.79910124572932
2025-11,blazer,7.6020599913279625
2025-11,blouse,184.8273794227747
2025-11,blue,18.875837346408932
2025-11,bodysuit,47.75272452177253
2025-11,bohemian,40.303722581817595
2025-11,bomber jacket,49.62929305092294
2025-11,boots,10.602059991327963
2025-11,brown,59.41770793955059
2025-11,burgundy,33.607236070453624
2025-11,cardigan,2.0
2025-11,cargo pants,89.61709404597877
2025-11,casual,67.75726710224578
2025-11,cherry red,2.8367320227682042
2025-11,coat,111.25641372966054
2025-11,coquette,40.26617623431789
2025-11,corduroy,8.406327006123966
2025-11,corset,20.277789063949143
2025-11,cotton,5.0
2025-11,crop top,26.47129714985957
2025-11,denim,67.30603226542699
2025-11,dress,229.02490424525308
2025-11,faux leather,63.85595662171709
2025-11,floral,14.061929635571701
2025-11,gorpcore,4.097968017564982
2025-11,gray,67.83364062804131
2025-11,green,37.793201245826296
2025-11,grunge,12.6619296355717
2025-11,handbag,1.5
2025-11,heels,31.26562096706617
2025-11,hoodie,25.35044445646411
2025-11,jacket,132.26493635873933
2025-11,jeans,100.5234981327056
2025-11,lace,35.066602750219644
2025-11,lavender,1.2
2025-11,leather,98.4926886444853
2025-11,linen,14.506838790309999
2025-11,magenta,10.449766881813927
2025-11,maxi dress,71.24941119071117
2025-11,mesh,25.77124180739454
2025-11,mini skirt,34.27017686039089
2025-11,minimalist,18.209277528431798
2025-11,mint,5.7432494522910655
2025-11,navy,15.955903464538999
2025-11,olive,4.267563000920744
2025-11,pants,115.63357153178548
2025-11,pink,18.746928091072817
2025-11,plaid,20.016477485806703
2025-11,preppy,16.091996540097995
2025-11,quiet luxury,20.320392136609225
2025-11,red,169.79365550529906
2025-11,sandals,12.2567107228898
2025-11,satin,5.240725554786917
2025-11,sequins,6.1367320227682045
2025-11,shirt,67.23367782450879
2025-11,silk,56.03113073270314
2025-11,silver,4.536732022768204
2025-11,skirt,126.1650673910356
2025-11,slip dress,21.621388541755138
2025-11,sneakers,10.50102999566398
2025-11,streetwear,157.50836686886967
2025-11,striped,4.938764005203222
2025-11,suede,10.361235994796777
2025-11,sunglasses,20.817021277001533
2025-11,sweater,26.919799143554606
2025-11,t-shirt,32.768972296705
2025-11,trench coat,68.07909122101378
2025-11,turquoise,2.5367320227682044
2025-11,velvet,27.19980765595306
2025-11,vintage,90.10992522336477
2025-11,white,53.90467311464794
2025-11,wool,19.54509101132719
2025-11,y2k,32.9245192706991
2025-11,yellow,15.009277528431799
2025-12,animal print,45.82412907386327
2025-12,athleisure,141.23794676891032
2025-12,avant-garde,310.3273658284781
2025-12,beige,20.814248377143297
2025-12,bermuda shorts,3.175353642813886
2025-12,black,139.9865305476394
2025-12,blazer,7.477121254719663
2025-12,blouse,203.25118297553556
2025-12,blue,181.79114922614818
2025-12,bodysuit,20.168760470161782
2025-12,bohemian,55.434009781996885
2025-12,bomber jacket,62.53452927642398
2025-12,boots,52.0
2025-12,brown,54.383934151775975
2025-12,burgundy,46.34110744912125
2025-12,camel,19.71643221735496
2025-12,camouflage,10.833687627560089
2025-12,cardigan,23.05821610867748
2025-12,cargo pants,8.84001048515762
2025-12,casual,81.71450835387549
2025-12,cherry red,0.3
2025-12,coat,252.77945013446194
2025-12,cobalt blue,13.956159617153643
2025-12,coquette,20.207794736619306
2025-12,corduroy,11.630761614341075
2025-12,corset,15.667415968780666
2025-12,cotton,2.5612359947967773
2025-12,crop top,11.98021701316868
2025-12,denim,69.53720857906563
2025-12,dress,397.3496212542915
2025-12,faux leather,99.4000928947413
2025-12,floral,83.27394132930114
2025-12,gorpcore,5.767415968780665
2025-12,gray,17.93418351884946
2025-12,green,12.24494397918711
2025-12,grunge,31.247050045470257
2025-12,handbag,17.43368762756009
2025-12,heels,76.70198535820273
2025-12,hoodie,12.25821610867748
2025-12,jacket,193.496000713702
2025-12,jeans,37.65821610867748
2025-12,khaki,2.0
2025-12,lace,71.99838521251715
2025-12,lavender,38.117620363512735
2025-12,leather,155.08891014379105
2025-12,leopard print,0.3
2025-12,linen,52.02314795297007
2025-12,loafers,12.956032268465817
2025-12,magenta,31.97693178219664
2025-12,maxi dress,96.40720046514807
2025-12,mesh,3.5612359947967773
2025-12,mini skirt,104.21528834921789
2025-12,minimalist,78.12895859352109
2025-12,mint,66.67279881320542
2025-12,mohair,0.3
2025-12,navy,83.9765981830431
2025-12,olive,1.922471989593555
2025-12,pants,93.57419400400708
2025-12,periwinkle,12.517268263262595
2025-12,pink,92.75938924728969
2025-12,plaid,13.0804354034114
2025-12,polka dot,49.03125129555315
2025-12,preppy,74.2809243545365
2025-12,quiet luxury,66.73370641037856
2025-12,red,235.76345590674782
2025-12,sandals,23.912064536931634
2025-12,satin,12.394923622356867
2025-12,sequins,10.833687627560089
2025-12,shirt,99.2485893946967
2025-12,silk,29.161923776732333
2025-12,silver,20.83368762756009
2025-12,skirt,205.53658110803326
2025-12,slip dress,8.383707984390334
2025-12,sneakers,18.3
2025-12,streetwear,65.17103265452374
2025-12,striped,13.256032268465818
2025-12,suede,21.217277735881698
2025-12,sunglasses,11.650050105069722
2025-12,sweater,117.00227351383651
2025-12,t-shirt,39.059122255457766
2025-12,tie dye,3.122471989593555
2025-12,trench coat,102.74195154491525
2025-12,turquoise,4.0
2025-12,velvet,43.84395552324646
2025-12,vintage,162.41906090902577
2025-12,white,110.59606816964968
2025-12,wool,16.038764005203223
2025-12,y2k,102.99153331640487
2025-12,yellow,19.93974025285615
2026-01,animal print,37.03677202689002
2026-01,athleisure,809.1665146654482
2026-01,avant-garde,581.6445587279719
2026-01,beige,54.996729948583464
2026-01,bermuda shorts,140.7590060672457
2026-01,black,410.1855337112604
2026-01,blazer,66.49679092420116
2026-01,blouse,236.76165185812863
2026-01,blue,208.83905681066358
2026-01,bodysuit,116.97099561594548
2026-01,bohemian,190.3831124942971
2026-01,bomber jacket,345.82972590097535
2026-01,boots,106.0
2026-01,brown,367.01685718045474
2026-01,burgundy,38.85145585389685
2026-01,camel,49.889783773045004
2026-01,cardigan,32.00793572934429
2026-01,cargo pants,322.4019875719573
2026-01,casual,426.4599192338762
2026-01,cherry red,10.49679092420117
2026-01,coat,309.0949280509966
2026-01,coquette,0.6
2026-01,corduroy,12.378247360079127
2026-01,corset,2.0
2026-01,cotton,70.25746207173313
2026-01,crop top,5.9
2026-01,denim,183.97341320041699
2026-01,dress,700.597758620363
2026-01,faux leather,33.917163380107404
2026-01,floral,29.070066739412496
2026-01,gorpcore,82.48629216677598
2026-01,gray,214.68808088062818
2026-01,green,118.33538035603638
2026-01,grunge,152.30820467667093
2026-01,handbag,8.0
2026-01,heels,117.47903526624873
2026-01,hoodie,394.672386274765
2026-01,jacket,846.2512218648116
2026-01,jeans,129.6609267380737
2026-01,khaki,10.597620796151244
2026-01,lace,248.25854722936543
2026-01,lavender,22.088151481439354
2026-01,leather,79.1171633801074
2026-01,linen,60.10198511716189
2026-01,loafers,40.7965548457365
2026-01,magenta,99.07197978405253
2026-01,maxi dress,200.45517705530924
2026-01,mesh,35.50925912180135
2026-01,mini skirt,234.34664122844885
2026-01,minimalist,188.4501706589266
2026-01,mint,41.77054398368054
2026-01,mohair,2.0
2026-01,navy,397.1244911217512
2026-01,olive,14.597620796151244
2026-01,pants,511.6443765332603
2026-01,periwinkle,32.25064483786488
2026-01,pink,214.90363319563494
2026-01,plaid,113.99308527675046
2026-01,polka dot,54.19039530540265
2026-01,preppy,101.59276041214154
2026-01,quiet luxury,43.769207153560785
2026-01,red,770.0689291110593
2026-01,sandals,278.6960868868568
2026-01,satin,65.9201321163804
2026-01,shirt,518.6920346008349
2026-01,silk,158.80199804469933
2026-01,silver,14.0
2026-01,skirt,490.605206001282
2026-01,slip dress,3.8
2026-01,sneakers,54.216206205039846
2026-01,streetwear,620.9073450308848
2026-01,striped,18.503086373933783
2026-01,suede,195.80252228136752
2026-01,sunglasses,33.61345556444121
2026-01,sweater,236.62008943675022
2026-01,t-shirt,130.61207765675303
2026-01,tie dye,19.197296687828604
2026-01,trench coat,149.01900295983202
2026-01,turquoise,52.179870846342936
2026-01,velvet,104.74314196710175
2026-01,vintage,161.01787281092476
2026-01,white,383.7280576481294
2026-01,wool,48.47244594326125
2026-01,y2k,195.10139439036718
2026-01,yellow,73.39350300998484
2026-02,animal print,94.7894980676608
2026-02,athleisure,1702.8996284748225
2026-02,avant-garde,924.2867662152066
2026-02,beige,190.76929554599462
2026-02,bermuda shorts,2.1
2026-02,black,540.7311189031782
2026-02,blazer,75.0
2026-02,blouse,885.4619379453305
2026-02,blue,251.86526294039484
2026-02,bodysuit,3.5
2026-02,bohemian,183.4388607330676
2026-02,bomber jacket,378.63375952150915
2026-02,boots,98.05893596277035
2026-02,brown,450.07027738818516
2026-02,burgundy,143.54579979836552
2026-02,camel,72.05114233111993
2026-02,camouflage,4.0
2026-02,cardigan,29.629991410258643
2026-02,cargo pants,136.23751119565895
2026-02,casual,452.5871836144009
2026-02,cherry red,0.6
2026-02,chiffon,2.0
2026-02,coat,1259.4222720781427
2026-02,coquette,0.6
2026-02,corduroy,37.736072670113636
2026-02,corset,14.133781500460373
2026-02,cotton,37.73558806557208
2026-02,crop top,7.3999999999999995
2026-02,denim,252.5616138516623
2026-02,dress,1977.2794831100314
2026-02,faux leather,588.5804337748111
2026-02,floral,152.2066276362997
2026-02,gorpcore,6.0
2026-02,gray,148.3913772182151
2026-02,green,86.04754480256705
2026-02,grunge,80.14840891222927
2026-02,handbag,4.6
2026-02,heels,605.1994096381547
2026-02,hoodie,165.48804768360745
2026-02,jacket,986.0455926261873
2026-02,jeans,178.29071278457087
2026-02,khaki,12.47241214496764
2026-02,lace,208.30906029890136
2026-02,lavender,15.803910426315557
2026-02,leather,760.0967050471714
2026-02,leopard print,4.0
2026-02,linen,132.2065958878978
2026-02,loafers,36.31625199356582
2026-02,magenta,123.42076780872557
2026-02,maxi dress,682.0297209994806
2026-02,mesh,6.0
2026-02,mini skirt,487.9122740650066
2026-02,minimalist,322.96379391125896
2026-02,mint,72.90187305550769
2026-02,navy,145.09738082795087
2026-02,olive,26.20243696759426
2026-02,pants,245.05001398671908
2026-02,periwinkle,44.97467768061138
2026-02,pink,351.10145659875604
2026-02,plaid,104.5877712235935
2026-02,polka dot,72.60277057663461
2026-02,preppy,382.2336465672886
2026-02,red,1278.943790671106
2026-02,sandals,213.27144151980139
2026-02,satin,91.80478166790708
2026-02,sequins,2.0
2026-02,shirt,269.5141194663985
2026-02,silk,347.3723019759251
2026-02,silver,16.786663153680703
2026-02,skirt,1159.7905023089309
2026-02,slip dress,5.2
2026-02,sneakers,479.49716688745974
2026-02,streetwear,725.529092529244
2026-02,striped,29.138125703623047
2026-02,suede,67.18096138106152
2026-02,sunglasses,6.0
2026-02,sweater,269.50384367234153
2026-02,t-shirt,85.29944580736219
2026-02,tie dye,11.230448921378274
2026-02,trench coat,666.8249300786234
2026-02,turquoise,22.29194115084491
2026-02,velvet,215.11610649390798
2026-02,vintage,325.1985277739028
2026-02,white,375.7037000027331
2026-02,wool,48.31341969480797
2026-02,y2k,263.08748886052825
2026-02,yellow,128.2395798330044
2026-03,animal print,72.2836412563449
2026-03,athleisure,2088.4797790594766
2026-03,avant-garde,1175.516432582103
2026-03,beige,212.03615334740385
2026-03,bermuda shorts,124.17234663183956
2026-03,black,495.7019597008749
2026-03,blazer,180.41244668316708
2026-03,blouse,1036.9008402156599
2026-03,blue,317.38175601643036
2026-03,bodysuit,584.4118590178579
2026-03,bohemian,156.47605137422988
2026-03,bomber jacket,667.4758192881975
2026-03,boots,81.0711029490926
2026-03,brown,404.8088580728115
2026-03,burgundy,140.63157285028552
2026-03,camel,32.765388633328186
2026-03,camouflage,48.19234572800233
2026-03,cardigan,56.17779573081479
2026-03,cargo pants,426.7388000001242
2026-03,casual,650.9372590245547
2026-03,cherry red,71.43162532032615
2026-03,chiffon,2.0
2026-03,coat,1410.7386687410299
2026-03,cobalt blue,57.467978798662855
2026-03,coquette,533.2715115606663
2026-03,corduroy,39.180172509920126
2026-03,corset,281.30619744837384
2026-03,cotton,35.04483935197007
2026-03,crop top,319.07341829938497
2026-03,denim,561.680072593469
2026-03,dress,3951.821481747589
2026-03,faux leather,491.42978793020666
2026-03,floral,237.2433507473189
2026-03,gorpcore,94.16113638620494
2026-03,gray,252.19031386892036
2026-03,green,212.3300785472692
2026-03,grunge,83.24809352730163
2026-03,handbag,347.95871657324585
2026-03,heels,393.6358859214016
2026-03,hoodie,187.2496535380032
2026-03,jacket,1548.2429377820526
2026-03,jeans,309.0463424144171
2026-03,khaki,29.610193983018398
2026-03,lace,412.02455328307013
2026-03,lavender,27.992734867954532
2026-03,leather,805.0768366977825
2026-03,leopard print,44.25054950893687
2026-03,linen,162.70470227558928
2026-03,loafers,48.48460606986441
2026-03,magenta,89.87170751294033
2026-03,maxi dress,1231.9813884733358
2026-03,mesh,249.61537578004882
2026-03,mini skirt,357.6726706646026
2026-03,minimalist,374.1821759149505
2026-03,mint,152.96951090327545
2026-03,mohair,39.4245467385451
2026-03,navy,251.22895151472164
2026-03,olive,32.25687008303517
2026-03,pants,599.6135029224764
2026-03,periwinkle,37.37453030835558
2026-03,pink,293.8014194287113
2026-03,plaid,64.05960640559141
2026-03,polka dot,35.81274712283227
2026-03,preppy,231.18173408095282
2026-03,quiet luxury,736.4331393397422
2026-03,red,1809.244698134112
2026-03,sandals,195.93993510504808
2026-03,satin,183.581070167794
2026-03,sequins,79.33113046632106
2026-03,shirt,395.7331093899271
2026-03,silk,255.54224071964455
2026-03,silver,118.35940957134508
2026-03,skirt,1156.7301485413552
2026-03,slip dress,924.8747525843232
2026-03,sneakers,421.8208131826391
2026-03,streetwear,1162.5043335116175
2026-03,striped,39.00487607193479
2026-03,suede,90.35248608071643
2026-03,sunglasses,291.6954729053723
2026-03,sweater,344.6652521141822
2026-03,t-shirt,161.29960907366996
2026-03,tie dye,57.49626687346689
2026-03,trench coat,717.7260558598681
2026-03,turquoise,43.13977901642231
2026-03,velvet,130.39596449622923
2026-03,vintage,417.8382951977781
2026-03,white,398.3356673984292
2026-03,wool,14.936732022768204
2026-03,y2k,324.4611962978169
2026-03,yellow,128.45728308256827
2026-04,animal print,38.52147842472017
2026-04,athleisure,879.3290240805919
2026-04,avant-garde,1311.301190866954
2026-04,beige,146.933526930602
2026-04,bermuda shorts,286.72175493283703
2026-04,black,371.92526202505917
2026-04,blazer,107.61699378877599
2026-04,blouse,465.35958179719955
2026-04,blue,153.76364344833124
2026-04,bodysuit,389.7591499805327
2026-04,bohemian,306.28640809706326
2026-04,bomber jacket,300.44079209354226
2026-04,boots,73.39956364681652
2026-04,brown,121.1544268377057
2026-04,burgundy,109.501190387364
2026-04,camel,46.40129675547788
2026-04,camouflage,17.557604962929197
2026-04,cardigan,3.2
2026-04,cargo pants,347.83887458325387
2026-04,casual,419.55532592353785
2026-04,cherry red,147.5780992271189
2026-04,chiffon,16.737129669647864
2026-04,coat,378.9033806393109
2026-04,cobalt blue,21.986673734965507
2026-04,coquette,449.9809184032377
2026-04,corduroy,41.59512221455334
2026-04,corset,206.24418402682173
2026-04,cotton,3.5
2026-04,crop top,264.79898328482534
2026-04,denim,202.32422069482277
2026-04,dress,1696.105129089604
2026-04,faux leather,239.24930625418793
2026-04,floral,278.123664551264
2026-04,gorpcore,120.44023924044377
2026-04,gray,321.9092747687984
2026-04,green,94.59918335330718
2026-04,grunge,207.55118414175035
2026-04,handbag,120.98543357226862
2026-04,heels,170.86940281242838
2026-04,hoodie,1074.4436287926999
2026-04,jacket,578.7212511245083
2026-04,jeans,105.13931491814634
2026-04,khaki,10.407648904548687
2026-04,lace,286.48548571575566
2026-04,lavender,9.024685021880192
2026-04,leather,396.31427102808635
2026-04,leopard print,2.4
2026-04,linen,50.981603216907764
2026-04,loafers,61.076346333727905
2026-04,magenta,160.82223597598542
2026-04,maxi dress,503.40684387209353
2026-04,mesh,148.72234905651294
2026-04,mini skirt,151.75793773977657
2026-04,minimalist,384.8606260819369
2026-04,mint,59.67293880298867
2026-04,mohair,20.422418134407668
2026-04,navy,226.2948396156342
2026-04,pants,450.50244811435476
2026-04,periwinkle,38.732871693784624
2026-04,pink,867.553152667044
2026-04,plaid,33.79267495084731
2026-04,polka dot,75.71891280116161
2026-04,preppy,173.30749623490303
2026-04,quiet luxury,573.5019492352491
2026-04,red,1349.2666783141701
2026-04,sandals,166.02505157435817
2026-04,satin,83.32052752552762
2026-04,sequins,54.06770094208682
2026-04,shirt,125.93435423434963
2026-04,silk,187.67016130131046
2026-04,silver,234.36285492815756
2026-04,skirt,508.38881064665895
2026-04,slip dress,449.4305007953424
2026-04,sneakers,189.0774553603904
2026-04,streetwear,906.5462545058612
2026-04,striped,13.840178576458765
2026-04,suede,553.9141165387935
2026-04,sunglasses,256.51335624894324
2026-04,sweater,133.20707954429315
2026-04,t-shirt,53.48474064282838
2026-04,tie dye,14.29836566444464
2026-04,trench coat,196.79097470363624
2026-04,turquoise,54.178661546020436
2026-04,velvet,89.56718536951657
2026-04,vintage,720.3057846834881
2026-04,white,339.17909483807784
2026-04,wool,40.56671450817887
2026-04,y2k,427.2287187447464
2026-04,yellow,100.64422421122389
